db,type,length
1K,contig,0.594474
1K,contig,3.562032
1K,contig,1.216945
1K,contig,0.392203
1K,contig,0.424607
1K,contig,0.063206
1K,contig,0.101081
1K,contig,0.104125
1K,contig,0.015363
1K,contig,0.07857
1K,contig,0.018165
1K,contig,0.081518
1K,contig,0.251522
1K,contig,0.070414
1K,contig,0.111766
1K,contig,0.185675
1K,contig,0.374082
1K,contig,0.183198
1K,contig,0.651043
1K,contig,0.174177
1K,contig,0.0437
1K,contig,2.809741
1K,contig,0.04458
1K,contig,0.101726
1K,contig,0.319151
1K,contig,0.04767
1K,contig,0.194488
1K,contig,0.470996
1K,contig,0.118877
1K,contig,0.340629
1K,contig,0.514693
1K,contig,0.537758
1K,contig,0.164072
1K,contig,0.030087
1K,contig,0.004244
1K,contig,0.01971
1K,contig,0.244886
1K,contig,0.270361
1K,contig,0.026019
1K,contig,0.354577
1K,contig,0.05523
1K,contig,0.114046
1K,contig,1.280565
1K,contig,0.663476
1K,contig,0.101606
1K,contig,0.08783
1K,contig,0.500067
1K,contig,0.355847
1K,contig,0.119421
1K,contig,0.178746
1K,contig,0.291107
1K,contig,0.313617
1K,contig,0.305385
1K,contig,0.074165
1K,contig,0.147963
1K,contig,0.829598
1K,contig,0.051048
1K,contig,0.028013
1K,contig,0.91423
1K,contig,0.0439
1K,contig,1.998104
1K,contig,0.535833
1K,contig,0.014863
1K,contig,0.146111
1K,contig,0.076721
1K,contig,0.178907
1K,contig,0.143868
1K,contig,1.121747
1K,contig,0.045336
1K,contig,1.253363
1K,contig,0.036778
1K,contig,0.005333
1K,contig,0.028426
